date,callsign,flight_number,icao_address,ac_type_icao,aircraft_role,tail_number,airline_icao,airline_iata,airline_name,departure_airport_icao,arrival_airport_icao,departure_airport_iata,arrival_airport_iata,departure_scheduled_time,arrival_scheduled_time,on_time_percentage,flight_duration,year,month,day,day_of_week,is_weekend,country_code_x,region_name_x,iata_x,icao_x,airport_x,departure_latitude,departure_longitude,country_code_y,region_name_y,iata_y,icao_y,airport_y,arrival_latitude,arrival_longitude
2022-11-01,EDV4927,DL4927,A5E9F4,CRJ9,PAX,N480PX,EDV,9E,Endeavor Air (USA),KLGA,KBNA,LGA,BNA,2022-11-01 11:20:00+00:00,2022-11-01 13:54:00+00:00,77.75515893517138,154.0,2022,11,1,1,False,US,New York,LGA,KLGA,LaGuardia Airport,40.775,-73.875,US,Tennessee,BNA,KBNA,Nashville International Airport,36.1245,-86.6782
2024-03-19,EDV4927,DL4927,A5E9F4,CRJ9,PAX,N480PX,EDV,9E,Endeavor Air (USA),KLGA,KBNA,LGA,BNA,2022-11-01 11:20:00+00:00,2022-11-01 13:54:00+00:00,92.1199158200613,154.0,2024,3,19,1,False,US,New York,LGA,KLGA,LaGuardia Airport,40.775,-73.875,US,Tennessee,BNA,KBNA,Nashville International Airport,36.1245,-86.6782
2022-11-01,RPA4836,AA4836,A4C527,E75L,PAX,N406YX,RPA,RW,Republic Airways,KJFK,KBNA,JFK,BNA,2022-11-01 20:29:00+00:00,2022-11-01 23:07:00+00:00,70.00365754409066,158.0,2022,11,1,1,False,US,New York,JFK,KJFK,John F. Kennedy International Airport,40.6397,-73.7789,US,Tennessee,BNA,KBNA,Nashville International Airport,36.1245,-86.6782
2024-03-04,RPA4836,AA4836,A4C527,E75L,PAX,N406YX,RPA,RW,Republic Airways,KJFK,KBNA,JFK,BNA,2022-11-01 20:29:00+00:00,2022-11-01 23:07:00+00:00,72.7019283017153,158.0,2024,3,4,0,False,US,New York,JFK,KJFK,John F. Kennedy International Airport,40.6397,-73.7789,US,Tennessee,BNA,KBNA,Nashville International Airport,36.1245,-86.6782
2022-11-01,SWA774,WN774,AAA2D3,B737,PAX,N7848A,SWA,WN,Southwest Airlines,KDTW,KBNA,DTW,BNA,2022-11-01 10:20:00+00:00,2022-11-01 12:00:00+00:00,99.28541806694639,100.0,2022,11,1,1,False,US,Michigan,DTW,KDTW,Detroit Metro Wayne County Airport,42.2125,-83.3533,US,Tennessee,BNA,KBNA,Nashville International Airport,36.1245,-86.6782
2022-12-04,SWA774,WN774,AAA2D3,B737,PAX,N7848A,SWA,WN,Southwest Airlines,KDTW,KBNA,DTW,BNA,2022-11-01 10:20:00+00:00,2022-11-01 12:00:00+00:00,81.79895074443522,100.0,2022,12,4,6,True,US,Michigan,DTW,KDTW,Detroit Metro Wayne County Airport,42.2125,-83.3533,US,Tennessee,BNA,KBNA,Nashville International Airport,36.1245,-86.6782
2022-11-01,SWA1131,WN1131,AC0B74,B38M,PAX,N8751R,SWA,WN,Southwest Airlines,KHOU,KBNA,HOU,BNA,2022-11-01 11:35:00+00:00,2022-11-01 13:30:00+00:00,89.06934062271777,115.0,2022,11,1,1,False,US,Texas,HOU,KHOU,William P. Hobby Airport,29.6454,-95.2789,US,Tennessee,BNA,KBNA,Nashville International Airport,36.1245,-86.6782
2023-01-14,SWA1131,WN1131,AC0B74,B38M,PAX,N8751R,SWA,WN,Southwest Airlines,KHOU,KBNA,HOU,BNA,2022-11-01 11:35:00+00:00,2022-11-01 13:30:00+00:00,85.10502991673245,115.0,2023,1,14,5,True,US,Texas,HOU,KHOU,William P. Hobby Airport,29.6454,-95.2789,US,Tennessee,BNA,KBNA,Nashville International Airport,36.1245,-86.6782
2022-11-01,SWA267,WN267,AA159E,B737,PAX,N749SW,SWA,WN,Southwest Airlines,KMSY,KBNA,MSY,BNA,2022-11-01 13:15:00+00:00,2022-11-01 14:50:00+00:00,72.42686796337156,95.0,2022,11,1,1,False,US,Louisiana,MSY,KMSY,Louis Armstrong New Orleans International Airport,29.9934,-90.258,US,Tennessee,BNA,KBNA,Nashville International Airport,36.1245,-86.6782
2024-04-29,SWA267,WN267,AA159E,B737,PAX,N749SW,SWA,WN,Southwest Airlines,KMSY,KBNA,MSY,BNA,2022-11-01 13:15:00+00:00,2022-11-01 14:50:00+00:00,80.34136506953391,95.0,2024,4,29,0,False,US,Louisiana,MSY,KMSY,Louis Armstrong New Orleans International Airport,29.9934,-90.258,US,Tennessee,BNA,KBNA,Nashville International Airport,36.1245,-86.6782
2022-11-01,SWA1563,WN1563,A25D36,B737,PAX,N251WN,SWA,WN,Southwest Airlines,KSNA,KBNA,SNA,BNA,2022-10-31 20:10:00+00:00,2022-11-01 00:05:00+00:00,82.88183322440487,235.0,2022,11,1,1,False,US,California,SNA,KSNA,John Wayne Airport (Orange County Airport),33.6757,-117.868,US,Tennessee,BNA,KBNA,Nashville International Airport,36.1245,-86.6782
2024-01-31,SWA1563,WN1563,A25D36,B737,PAX,N251WN,SWA,WN,Southwest Airlines,KSNA,KBNA,SNA,BNA,2022-10-31 20:10:00+00:00,2022-11-01 00:05:00+00:00,92.4530882388067,235.0,2024,1,31,2,False,US,California,SNA,KSNA,John Wayne Airport (Orange County Airport),33.6757,-117.868,US,Tennessee,BNA,KBNA,Nashville International Airport,36.1245,-86.6782
2022-11-01,EDV5221,DL5221,A5FC87,CRJ9,PAX,N485PX,EDV,9E,Endeavor Air (USA),KLGA,KBDL,LGA,BDL,2022-11-01 01:55:00+00:00,2022-11-01 02:55:00+00:00,84.29926660193672,60.0,2022,11,1,1,False,US,New York,LGA,KLGA,LaGuardia Airport,40.775,-73.875,US,Connecticut,BDL,KBDL,Bradley International Airport,41.9392,-72.6833
2024-03-20,EDV5221,DL5221,A5FC87,CRJ9,PAX,N485PX,EDV,9E,Endeavor Air (USA),KLGA,KBDL,LGA,BDL,2022-11-01 01:55:00+00:00,2022-11-01 02:55:00+00:00,97.06030515554203,60.0,2024,3,20,2,False,US,New York,LGA,KLGA,LaGuardia Airport,40.775,-73.875,US,Connecticut,BDL,KBDL,Bradley International Airport,41.9392,-72.6833
2022-11-01,DAL2560,DL2560,A44CA0,B738,PAX,N3761R,DAL,DL,Delta Air Lines,KATL,KBDL,ATL,BDL,2022-11-01 13:43:00+00:00,2022-11-01 15:55:00+00:00,76.26370834597175,132.0,2022,11,1,1,False,US,Georgia,ATL,KATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,US,Connecticut,BDL,KBDL,Bradley International Airport,41.9392,-72.6833
2022-09-16,DAL2560,DL2560,A44CA0,B738,PAX,N3761R,DAL,DL,Delta Air Lines,KATL,KBDL,ATL,BDL,2022-11-01 13:43:00+00:00,2022-11-01 15:55:00+00:00,94.73945206434753,132.0,2022,9,16,4,False,US,Georgia,ATL,KATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,US,Connecticut,BDL,KBDL,Bradley International Airport,41.9392,-72.6833
2022-11-01,EDV4998,DL4998,ACD2D3,CRJ9,PAX,N925XJ,EDV,9E,Endeavor Air (USA),KLGA,KPWM,LGA,PWM,2022-11-01 15:50:00+00:00,2022-11-01 17:26:00+00:00,76.56604936521123,96.0,2022,11,1,1,False,US,New York,LGA,KLGA,LaGuardia Airport,40.775,-73.875,US,Maine,PWM,KPWM,Portland International Jetport,43.6462,-70.3093
2024-06-29,EDV4998,DL4998,ACD2D3,CRJ9,PAX,N925XJ,EDV,9E,Endeavor Air (USA),KLGA,KPWM,LGA,PWM,2022-11-01 15:50:00+00:00,2022-11-01 17:26:00+00:00,86.49247487247882,96.0,2024,6,29,5,True,US,New York,LGA,KLGA,LaGuardia Airport,40.775,-73.875,US,Maine,PWM,KPWM,Portland International Jetport,43.6462,-70.3093
2022-11-01,SWA2352,WN2352,ABD559,B738,PAX,N8613K,SWA,WN,Southwest Airlines,KBWI,KPWM,BWI,PWM,2022-11-01 01:30:00+00:00,2022-11-01 02:55:00+00:00,92.67247432667435,85.0,2022,11,1,1,False,US,Maryland,BWI,KBWI,Baltimore/Washington International Airport,39.1753,-76.6683,US,Maine,PWM,KPWM,Portland International Jetport,43.6462,-70.3093
2024-06-04,SWA2352,WN2352,ABD559,B738,PAX,N8613K,SWA,WN,Southwest Airlines,KBWI,KPWM,BWI,PWM,2022-11-01 01:30:00+00:00,2022-11-01 02:55:00+00:00,80.97732935468612,85.0,2024,6,4,1,False,US,Maryland,BWI,KBWI,Baltimore/Washington International Airport,39.1753,-76.6683,US,Maine,PWM,KPWM,Portland International Jetport,43.6462,-70.3093
2022-11-01,UCA4910,UA4910,A03374,E45X,PAX,N11181,UCA,C5,CommutAir,KDEN,KLNK,DEN,LNK,2022-10-31 23:51:00+00:00,2022-11-01 01:21:00+00:00,71.93599086292858,90.0,2022,11,1,1,False,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673,US,Nebraska,LNK,KLNK,Lincoln Airport,40.851,-96.7592
2022-07-23,UCA4910,UA4910,A03374,E45X,PAX,N11181,UCA,C5,CommutAir,KDEN,KLNK,DEN,LNK,2022-10-31 23:51:00+00:00,2022-11-01 01:21:00+00:00,87.69054379107796,90.0,2022,7,23,5,True,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673,US,Nebraska,LNK,KLNK,Lincoln Airport,40.851,-96.7592
2022-11-01,FFT536,F9536,A35DA8,A20N,PAX,N316FR,FFT,F9,Frontier Airlines,KDEN,KDCA,DEN,DCA,2022-11-01 18:33:00+00:00,2022-11-01 21:51:00+00:00,82.69225141371564,198.0,2022,11,1,1,False,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673,US,Virginia,DCA,KDCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
2022-11-01,FFT534,F9534,A475D8,A20N,PAX,N387FR,FFT,F9,Frontier Airlines,KDEN,KDCA,DEN,DCA,2022-11-01 13:00:00+00:00,2022-11-01 16:21:00+00:00,83.08351261276208,201.0,2022,11,1,1,False,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673,US,Virginia,DCA,KDCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
2022-08-31,FFT536,F9536,A35DA8,A20N,PAX,N316FR,FFT,F9,Frontier Airlines,KDEN,KDCA,DEN,DCA,2022-11-01 18:33:00+00:00,2022-11-01 21:51:00+00:00,71.29299962437878,198.0,2022,8,31,2,False,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673,US,Virginia,DCA,KDCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
2022-09-20,FFT534,F9534,A475D8,A20N,PAX,N387FR,FFT,F9,Frontier Airlines,KDEN,KDCA,DEN,DCA,2022-11-01 13:00:00+00:00,2022-11-01 16:21:00+00:00,79.29575526856232,201.0,2022,9,20,1,False,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673,US,Virginia,DCA,KDCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
2022-11-01,JIA5535,OH5535,A7FED3,CRJ9,PAX,N614NN,JIA,OH,PSA Airlines,KCHS,KDCA,CHS,DCA,2022-11-01 18:12:00+00:00,2022-11-01 19:46:00+00:00,83.68259790541244,94.0,2022,11,1,1,False,US,South Carolina,CHS,KCHS,Charleston International Airport / Charleston Air Force Base,32.8986,-80.0405,US,Virginia,DCA,KDCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
2022-10-26,JIA5535,OH5535,A7FED3,CRJ9,PAX,N614NN,JIA,OH,PSA Airlines,KCHS,KDCA,CHS,DCA,2022-11-01 18:12:00+00:00,2022-11-01 19:46:00+00:00,98.22642275948152,94.0,2022,10,26,2,False,US,South Carolina,CHS,KCHS,Charleston International Airport / Charleston Air Force Base,32.8986,-80.0405,US,Virginia,DCA,KDCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
2022-11-01,SWA2565,WN2565,AAB169,B737,PAX,N7886A,SWA,WN,Southwest Airlines,KDAL,KDCA,DAL,DCA,2022-11-01 15:30:00+00:00,2022-11-01 18:20:00+00:00,95.28497989168378,170.0,2022,11,1,1,False,US,Texas,DAL,KDAL,Dallas Love Field,32.8471,-96.8518,US,Virginia,DCA,KDCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
2022-12-06,SWA2565,WN2565,AAB169,B737,PAX,N7886A,SWA,WN,Southwest Airlines,KDAL,KDCA,DAL,DCA,2022-11-01 15:30:00+00:00,2022-11-01 18:20:00+00:00,73.88287075710176,170.0,2022,12,6,1,False,US,Texas,DAL,KDAL,Dallas Love Field,32.8471,-96.8518,US,Virginia,DCA,KDCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
2022-11-01,AAL1787,AA1787,ADA296,B738,PAX,N978NN,AAL,AA,American Airlines,KMCO,KDCA,MCO,DCA,2022-11-01 15:50:00+00:00,2022-11-01 17:59:00+00:00,93.53918434137816,129.0,2022,11,1,1,False,US,Florida,MCO,KMCO,Orlando International Airport,28.4294,-81.309,US,Virginia,DCA,KDCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
2023-02-19,AAL1787,AA1787,ADA296,B738,PAX,N978NN,AAL,AA,American Airlines,KMCO,KDCA,MCO,DCA,2022-11-01 15:50:00+00:00,2022-11-01 17:59:00+00:00,79.13833395325402,129.0,2023,2,19,6,True,US,Florida,MCO,KMCO,Orlando International Airport,28.4294,-81.309,US,Virginia,DCA,KDCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
2022-11-01,DAL760,DL760,AC30C0,B738,PAX,N885DN,DAL,DL,Delta Air Lines,KSLC,KDCA,SLC,DCA,2022-10-31 15:59:00+00:00,2022-10-31 20:00:00+00:00,75.94076540601151,241.0,2022,11,1,1,False,US,Utah,SLC,KSLC,Salt Lake City International Airport,40.7884,-111.978,US,Virginia,DCA,KDCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
2024-06-19,DAL760,DL760,AC30C0,B738,PAX,N885DN,DAL,DL,Delta Air Lines,KSLC,KDCA,SLC,DCA,2022-10-31 15:59:00+00:00,2022-10-31 20:00:00+00:00,91.9179122470157,241.0,2024,6,19,2,False,US,Utah,SLC,KSLC,Salt Lake City International Airport,40.7884,-111.978,US,Virginia,DCA,KDCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
2022-11-01,DAL2499,DL2499,A373DA,A320,PAX,N321US,DAL,DL,Delta Air Lines,KATL,KDCA,ATL,DCA,2022-11-01 00:59:00+00:00,2022-11-01 02:38:00+00:00,96.9904294606252,99.0,2022,11,1,1,False,US,Georgia,ATL,KATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,US,Virginia,DCA,KDCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
2022-09-03,DAL2499,DL2499,A373DA,A320,PAX,N321US,DAL,DL,Delta Air Lines,KATL,KDCA,ATL,DCA,2022-11-01 00:59:00+00:00,2022-11-01 02:38:00+00:00,83.21331914127292,99.0,2022,9,3,5,True,US,Georgia,ATL,KATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,US,Virginia,DCA,KDCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
2022-11-01,RPA4650,AA4650,A4BDB9,E75L,PAX,N404YX,RPA,RW,Republic Airways,KROC,KDCA,ROC,DCA,2022-11-01 16:05:00+00:00,2022-11-01 17:25:00+00:00,73.81079406247783,80.0,2022,11,1,1,False,US,New York,ROC,KROC,Greater Rochester International Airport,43.1189,-77.6724,US,Virginia,DCA,KDCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
2024-03-03,RPA4650,AA4650,A4BDB9,E75L,PAX,N404YX,RPA,RW,Republic Airways,KROC,KDCA,ROC,DCA,2022-11-01 16:05:00+00:00,2022-11-01 17:25:00+00:00,83.95370676425702,80.0,2024,3,3,6,True,US,New York,ROC,KROC,Greater Rochester International Airport,43.1189,-77.6724,US,Virginia,DCA,KDCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
2022-11-01,JIA5517,AA5517,A6EBC6,CRJ7,PAX,N545PB,JIA,OH,PSA Airlines,KBDL,KDCA,BDL,DCA,2022-11-01 15:35:00+00:00,2022-11-01 16:59:00+00:00,81.38065065853367,84.0,2022,11,1,1,False,US,Connecticut,BDL,KBDL,Bradley International Airport,41.9392,-72.6833,US,Virginia,DCA,KDCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
2024-03-31,JIA5517,AA5517,A6EBC6,CRJ7,PAX,N545PB,JIA,OH,PSA Airlines,KBDL,KDCA,BDL,DCA,2022-11-01 15:35:00+00:00,2022-11-01 16:59:00+00:00,89.71585002492421,84.0,2024,3,31,6,True,US,Connecticut,BDL,KBDL,Bradley International Airport,41.9392,-72.6833,US,Virginia,DCA,KDCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
2022-11-01,JIA5031,OH5031,A794D9,CRJ9,PAX,N588NN,JIA,OH,PSA Airlines,KGSP,KDCA,GSP,DCA,2022-11-01 11:40:00+00:00,2022-11-01 13:20:00+00:00,71.54657776292069,100.0,2022,11,1,1,False,US,South Carolina,GSP,KGSP,Greenville-Spartanburg International Airport,34.8957,-82.2189,US,Virginia,DCA,KDCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
2024-04-09,JIA5031,OH5031,A794D9,CRJ9,PAX,N588NN,JIA,OH,PSA Airlines,KGSP,KDCA,GSP,DCA,2022-11-01 11:40:00+00:00,2022-11-01 13:20:00+00:00,87.30626841135606,100.0,2024,4,9,1,False,US,South Carolina,GSP,KGSP,Greenville-Spartanburg International Airport,34.8957,-82.2189,US,Virginia,DCA,KDCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
2022-11-01,AAL2961,AA2961,AB10DF,A319,PAX,N812AW,AAL,AA,American Airlines,KPWM,KDCA,PWM,DCA,2022-11-01 21:31:00+00:00,2022-11-01 23:15:00+00:00,76.04579652017064,104.0,2022,11,1,1,False,US,Maine,PWM,KPWM,Portland International Jetport,43.6462,-70.3093,US,Virginia,DCA,KDCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
2024-05-13,AAL2961,AA2961,AB10DF,A319,PAX,N812AW,AAL,AA,American Airlines,KPWM,KDCA,PWM,DCA,2022-11-01 21:31:00+00:00,2022-11-01 23:15:00+00:00,97.48158832852708,104.0,2024,5,13,0,False,US,Maine,PWM,KPWM,Portland International Jetport,43.6462,-70.3093,US,Virginia,DCA,KDCA,Ronald Reagan Washington National Airport,38.8522,-77.0378
2022-11-01,UAL2045,UA2045,A14B1A,B738,PAX,N18243,UAL,UA,United Airlines,KDEN,KTPA,DEN,TPA,2022-11-01 15:44:00+00:00,2022-11-01 19:06:00+00:00,72.668331182004,202.0,2022,11,1,1,False,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673,US,Florida,TPA,KTPA,Tampa International Airport,27.9755,-82.5332
2024-01-09,UAL2045,UA2045,A14B1A,B738,PAX,N18243,UAL,UA,United Airlines,KDEN,KTPA,DEN,TPA,2022-11-01 15:44:00+00:00,2022-11-01 19:06:00+00:00,75.0494166819753,202.0,2024,1,9,1,False,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673,US,Florida,TPA,KTPA,Tampa International Airport,27.9755,-82.5332
2022-11-01,ENY3759,AA3759,A1E9AC,E75L,PAX,N222NS,ENY,MQ,Envoy Air,KBNA,KTPA,BNA,TPA,2022-11-01 16:14:00+00:00,2022-11-01 18:04:00+00:00,73.96774762918209,110.0,2022,11,1,1,False,US,Tennessee,BNA,KBNA,Nashville International Airport,36.1245,-86.6782,US,Florida,TPA,KTPA,Tampa International Airport,27.9755,-82.5332
2022-08-16,ENY3759,AA3759,A1E9AC,E75L,PAX,N222NS,ENY,MQ,Envoy Air,KBNA,KTPA,BNA,TPA,2022-11-01 16:14:00+00:00,2022-11-01 18:04:00+00:00,71.34790017037776,110.0,2022,8,16,1,False,US,Tennessee,BNA,KBNA,Nashville International Airport,36.1245,-86.6782,US,Florida,TPA,KTPA,Tampa International Airport,27.9755,-82.5332
2022-11-01,DAL470,DL470,A3AC7A,A321,PAX,N336DX,DAL,DL,Delta Air Lines,KATL,KTPA,ATL,TPA,2022-11-01 18:25:00+00:00,2022-11-01 19:52:00+00:00,75.33733705763663,87.0,2022,11,1,1,False,US,Georgia,ATL,KATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,US,Florida,TPA,KTPA,Tampa International Airport,27.9755,-82.5332
2022-09-09,DAL470,DL470,A3AC7A,A321,PAX,N336DX,DAL,DL,Delta Air Lines,KATL,KTPA,ATL,TPA,2022-11-01 18:25:00+00:00,2022-11-01 19:52:00+00:00,75.56914224602346,87.0,2022,9,9,4,False,US,Georgia,ATL,KATL,Hartsfield-Jackson Atlanta International Airport,33.6367,-84.4281,US,Florida,TPA,KTPA,Tampa International Airport,27.9755,-82.5332
2022-11-01,SWA165,WN165,AA7A3C,B737,PAX,N7740A,SWA,WN,Southwest Airlines,KIND,KTPA,IND,TPA,2022-11-01 21:05:00+00:00,2022-11-01 23:20:00+00:00,92.29155830395918,135.0,2022,11,1,1,False,IN,Gujarat,IND,KIND,Indianapolis International Airport,39.7173,-86.2944,US,Florida,TPA,KTPA,Tampa International Airport,27.9755,-82.5332
2022-11-28,SWA165,WN165,AA7A3C,B737,PAX,N7740A,SWA,WN,Southwest Airlines,KIND,KTPA,IND,TPA,2022-11-01 21:05:00+00:00,2022-11-01 23:20:00+00:00,97.99289876026378,135.0,2022,11,28,0,False,IN,Gujarat,IND,KIND,Indianapolis International Airport,39.7173,-86.2944,US,Florida,TPA,KTPA,Tampa International Airport,27.9755,-82.5332
2022-11-01,UAL1736,UA1736,A1CDD8,B772,PAX,N215UA,UAL,UA,United Airlines,KDEN,PHOG,DEN,OGG,2022-10-31 18:00:00+00:00,2022-11-01 01:24:00+00:00,83.75423529724364,444.0,2022,11,1,1,False,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673,US,Hawaii,OGG,PHOG,Kahului Airport,20.8986,-156.43
2024-01-19,UAL1736,UA1736,A1CDD8,B772,PAX,N215UA,UAL,UA,United Airlines,KDEN,PHOG,DEN,OGG,2022-10-31 18:00:00+00:00,2022-11-01 01:24:00+00:00,92.68972046379045,444.0,2024,1,19,4,False,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673,US,Hawaii,OGG,PHOG,Kahului Airport,20.8986,-156.43
2022-11-01,UAL2304,UA2304,AAEB0E,A319,PAX,N802UA,UAL,UA,United Airlines,KDEN,KPSP,DEN,PSP,2022-11-01 01:12:00+00:00,2022-11-01 03:23:00+00:00,89.52077702127768,131.0,2022,11,1,1,False,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673,US,California,PSP,KPSP,Palm Springs International Airport,33.8297,-116.507
2024-05-10,UAL2304,UA2304,AAEB0E,A319,PAX,N802UA,UAL,UA,United Airlines,KDEN,KPSP,DEN,PSP,2022-11-01 01:12:00+00:00,2022-11-01 03:23:00+00:00,80.31824648723149,131.0,2024,5,10,4,False,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673,US,California,PSP,KPSP,Palm Springs International Airport,33.8297,-116.507
2022-11-01,SWA522,WN522,A56E0D,B737,PAX,N449WN,SWA,WN,Southwest Airlines,KLAS,KPSP,LAS,PSP,2022-11-01 19:00:00+00:00,2022-11-01 20:00:00+00:00,93.53329997114605,60.0,2022,11,1,1,False,US,Nevada,LAS,KLAS,Harry Reid International Airport,36.0801,-115.152,US,California,PSP,KPSP,Palm Springs International Airport,33.8297,-116.507
2024-03-12,SWA522,WN522,A56E0D,B737,PAX,N449WN,SWA,WN,Southwest Airlines,KLAS,KPSP,LAS,PSP,2022-11-01 19:00:00+00:00,2022-11-01 20:00:00+00:00,89.85306823356022,60.0,2024,3,12,1,False,US,Nevada,LAS,KLAS,Harry Reid International Airport,36.0801,-115.152,US,California,PSP,KPSP,Palm Springs International Airport,33.8297,-116.507
2022-11-01,SWA1988,WN1988,ABAADD,B738,PAX,N8508W,SWA,WN,Southwest Airlines,KDEN,KOAK,DEN,OAK,2022-11-01 15:55:00+00:00,2022-11-01 18:35:00+00:00,84.32337659415012,160.0,2022,11,1,1,False,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673,US,California,OAK,KOAK,Oakland International Airport,37.7213,-122.221
2024-05-30,SWA1988,WN1988,ABAADD,B738,PAX,N8508W,SWA,WN,Southwest Airlines,KDEN,KOAK,DEN,OAK,2022-11-01 15:55:00+00:00,2022-11-01 18:35:00+00:00,85.58894402143267,160.0,2024,5,30,3,False,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673,US,California,OAK,KOAK,Oakland International Airport,37.7213,-122.221
2022-11-01,SWA1193,WN1193,ABF9F8,B38M,PAX,N8709Q,SWA,WN,Southwest Airlines,KHOU,KOAK,HOU,OAK,2022-11-01 11:25:00+00:00,2022-11-01 15:25:00+00:00,85.88114668014617,240.0,2022,11,1,1,False,US,Texas,HOU,KHOU,William P. Hobby Airport,29.6454,-95.2789,US,California,OAK,KOAK,Oakland International Airport,37.7213,-122.221
2023-01-09,SWA1193,WN1193,ABF9F8,B38M,PAX,N8709Q,SWA,WN,Southwest Airlines,KHOU,KOAK,HOU,OAK,2022-11-01 11:25:00+00:00,2022-11-01 15:25:00+00:00,92.02247283748811,240.0,2023,1,9,0,False,US,Texas,HOU,KHOU,William P. Hobby Airport,29.6454,-95.2789,US,California,OAK,KOAK,Oakland International Airport,37.7213,-122.221
2022-11-01,UAL2131,UA2131,ABBBAE,A319,PAX,N855UA,UAL,UA,United Airlines,KDEN,KCOS,DEN,COS,2022-11-01 21:46:00+00:00,2022-11-01 22:27:00+00:00,87.4590647083849,41.0,2022,11,1,1,False,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673,US,Colorado,COS,KCOS,Colorado Springs Airport,38.8058,-104.701
2024-06-03,UAL2131,UA2131,ABBBAE,A319,PAX,N855UA,UAL,UA,United Airlines,KDEN,KCOS,DEN,COS,2022-11-01 21:46:00+00:00,2022-11-01 22:27:00+00:00,77.54616050096809,41.0,2024,6,3,0,False,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673,US,Colorado,COS,KCOS,Colorado Springs Airport,38.8058,-104.701
2022-11-01,SWA1860,WN1860,ABE124,B738,PAX,N8648A,SWA,WN,Southwest Airlines,KDEN,KTUS,DEN,TUS,2022-11-01 14:30:00+00:00,2022-11-01 16:35:00+00:00,84.72475043774084,125.0,2022,11,1,1,False,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673,US,Arizona,TUS,KTUS,Tucson International Airport,32.1161,-110.941
2024-06-07,SWA1860,WN1860,ABE124,B738,PAX,N8648A,SWA,WN,Southwest Airlines,KDEN,KTUS,DEN,TUS,2022-11-01 14:30:00+00:00,2022-11-01 16:35:00+00:00,94.18106017426518,125.0,2024,6,7,4,False,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673,US,Arizona,TUS,KTUS,Tucson International Airport,32.1161,-110.941
2022-11-01,AAL1461,AA1461,ACD64B,A321,PAX,N926UW,AAL,AA,American Airlines,KDEN,KCLT,DEN,CLT,2022-11-01 12:45:00+00:00,2022-11-01 15:55:00+00:00,91.47627796920696,190.0,2022,11,1,1,False,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673,US,North Carolina,CLT,KCLT,Charlotte Douglas International Airport,35.214,-80.9431
2024-06-30,AAL1461,AA1461,ACD64B,A321,PAX,N926UW,AAL,AA,American Airlines,KDEN,KCLT,DEN,CLT,2022-11-01 12:45:00+00:00,2022-11-01 15:55:00+00:00,87.54247892238843,190.0,2024,6,30,6,True,US,Colorado,DEN,KDEN,Denver International Airport,39.8617,-104.673,US,North Carolina,CLT,KCLT,Charlotte Douglas International Airport,35.214,-80.9431
